"work","workDate","relatedConceptsWork"
"https://semopenalex.org/work/W4283807237","2022-07-05","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4283807237","2022-07-05","https://semopenalex.org/concept/C32220436"
"https://semopenalex.org/work/W4283807237","2022-07-05","https://semopenalex.org/concept/C2776107976"
"https://semopenalex.org/work/W4283807237","2022-07-05","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283807237","2022-07-05","https://semopenalex.org/concept/C16930146"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C17744445"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C199539241"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C2779473830"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283813517","2022-07-05","https://semopenalex.org/concept/C500440147"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C556039675"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C100817775"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C2776618520"
"https://semopenalex.org/work/W4283807757","2022-07-05","https://semopenalex.org/concept/C2992468417"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C95444343"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C552990157"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C161790260"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C12554922"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C129275984"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C82776694"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C145059251"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C119056186"
"https://semopenalex.org/work/W4283830061","2022-07-05","https://semopenalex.org/concept/C2777496208"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C191897082"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C2776694085"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C533668322"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4283813616","2022-07-04","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C190283241"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C121332964"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C62520636"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C26873012"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C91881484"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C1491633281"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C31573885"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C28859421"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C75473681"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C12554922"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283812719","2022-07-04","https://semopenalex.org/concept/C2779892579"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C15744967"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C127413603"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C78519656"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C1862650"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C99508421"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4297614717","2022-07-02","https://semopenalex.org/concept/C2780645631"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C151730666"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C191897082"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C2779343474"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C2777230088"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C513720949"
"https://semopenalex.org/work/W4283810531","2022-07-02","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C141071460"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2780674031"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2777701055"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2781323092"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2994114330"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C2781230642"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C104819515"
"https://semopenalex.org/work/W4283768257","2022-07-02","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C178790620"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C2777230088"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C126511603"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C13245373"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C18150654"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C2779732960"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C2779820397"
"https://semopenalex.org/work/W4284683105","2022-07-01","https://semopenalex.org/concept/C3018146709"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C33923547"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C105795698"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C143998085"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C98274493"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C2776694085"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C2780035454"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C35651441"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C2776999253"
"https://semopenalex.org/work/W4285401056","2022-07-01","https://semopenalex.org/concept/C3019864225"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C203014093"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C159985019"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C502942594"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C85789140"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C15083742"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C84416704"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4288046967","2022-07-01","https://semopenalex.org/concept/C2780098789"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C104317684"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C54355233"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C143998085"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C60644358"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C145103041"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C28328180"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C55427017"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C2779389132"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C10882517"
"https://semopenalex.org/work/W4286251122","2022-07-01","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C121332964"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C120665830"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C191897082"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C96232424"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C543218039"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4288045474","2022-07-01","https://semopenalex.org/concept/C54932901"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C185592680"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C190283241"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C55493867"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C30080830"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C124657808"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4284894592","2022-07-01","https://semopenalex.org/concept/C2778448707"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C530470458"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C164705383"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C2778198053"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C78085059"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C2780221984"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4283753134","2022-07-01","https://semopenalex.org/concept/C111566952"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C126838900"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C509974204"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C143998085"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C512399662"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C19527891"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C125118446"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C2779974597"
"https://semopenalex.org/work/W4282960652","2022-07-01","https://semopenalex.org/concept/C2992520072"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C191897082"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C136229726"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C2777230088"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C155672457"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C182606246"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C126201875"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C26926545"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C2777742735"
"https://semopenalex.org/work/W4284977223","2022-07-01","https://semopenalex.org/concept/C3019816032"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C118552586"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C159110408"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C168563851"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C1862650"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C2780665704"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C150966472"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C2777771302"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C3020092424"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C2777704314"
"https://semopenalex.org/work/W4286269417","2022-07-01","https://semopenalex.org/concept/C75141282"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C2779959927"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C143998085"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C535046627"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C60644358"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C511355011"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C544821477"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C75908981"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C147583825"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C207886595"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C3020092424"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C2777704314"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C120863210"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C2778654693"
"https://semopenalex.org/work/W4286269601","2022-07-01","https://semopenalex.org/concept/C2992343062"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C86803240"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C151730666"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C2908647359"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C99454951"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C2779343474"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C60644358"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C2778198053"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C177713679"
"https://semopenalex.org/work/W4283012399","2022-07-01","https://semopenalex.org/concept/C2983331546"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C71924100"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C126322002"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C159985019"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C192562407"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C171250308"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C121608353"
"https://semopenalex.org/work/W4220994966","2022-07-01","https://semopenalex.org/concept/C2983331546"
